0,Prairie View
Alabama A&M,Alabama St.
Elon,Villanova
New Hampshire,James Madison
UNI,North Dakota St.
Idaho St.,Montana St.
Furman,Western Caro.
Eastern Ky.,Murray St.
Southeast Mo. St.,Jacksonville St.
Montana,Weber St.
Delaware,Towson
Southern Ill.,South Dakota
Hampton,Bethune-Cookman
Southern U.,Ark.-Pine Bluff
Monmouth,Charleston So.
North Dakota,Portland St.
Sacramento St.,Northern Ariz.
Cal Poly,UC Davis
SFA,Lamar University
Cornell,Princeton
McNeese,Central Ark.
Northwestern St.,Houston Baptist
Sam Houston St.,Southeastern La.
Yale,Brown
Rhode Island,James Madison
Bryant,Sacred Heart
Central Conn. St.,Saint Francis (PA)
Wagner,Robert Morris
Bucknell,Lehigh
Jacksonville,Valparaiso
Davidson,Campbell
Dayton,Marist
Penn,Princeton
Hampton,N.C. Central
Norfolk St.,N.C. A&T
Fordham,Holy Cross
Villanova,Richmond
Stony Brook,Albany (NY)
Columbia,Harvard
Illinois St.,Western Ill.
Indiana St.,Youngstown St.
Monmouth,Presbyterian
Gardner-Webb,Charleston So.
Wofford,Chattanooga
Dartmouth,Cornell
Mississippi Val.,Texas Southern
Jacksonville St.,Murray St.
Sam Houston St.,Incarnate Word
The Citadel,Western Caro.
Georgetown,Lafayette
UNI,South Dakota
Eastern Ill.,Eastern Ky.
Southeast Mo. St.,UT Martin
Maine,Delaware
Elon,Towson
Montana St.,Kennesaw St.
Southern Ill.,Missouri St.
William & Mary,New Hampshire
Tennessee Tech,Austin Peay
ETSU,VMI
Mercer,Samford
Alcorn,Alabama A&M
South Dakota St.,North Dakota St.
Tennessee St.,0
Jackson St.,Alabama St.
Ark.-Pine Bluff,Grambling
Liberty,Duquesne
Bethune-Cookman,Morgan St.
Stetson,Butler
Florida A&M,Howard
Eastern Wash.,Weber St.
Idaho St.,UC Davis
Nicholls St.,Houston Baptist
Southern U.,Prairie View
Savannah St.,Delaware St.
San Diego,Drake
Northwestern St.,Abilene Christian
Montana,Northern Ariz.
Lamar University,Central Ark.
McNeese,Southeastern La.
Southern Utah,North Dakota
Sacramento St.,Northern Colo.
Cal Poly,Portland St.
Brown,Yale
James Madison,Rhode Island
Sacred Heart,Bryant
Saint Francis (PA),Central Conn. St.
Robert Morris,Wagner
Lehigh,Bucknell
Valparaiso,Jacksonville
Campbell,Davidson
Marist,Dayton
Princeton,Penn
N.C. Central,Hampton
N.C. A&T,Norfolk St.
Holy Cross,Fordham
Richmond,Villanova
Albany (NY),Stony Brook
Harvard,Columbia
Western Ill.,Illinois St.
Youngstown St.,Indiana St.
Presbyterian,Monmouth
Charleston So.,Gardner-Webb
Chattanooga,Wofford
Cornell,Dartmouth
Texas Southern,Mississippi Val.
Murray St.,Jacksonville St.
Incarnate Word,Sam Houston St.
Western Caro.,The Citadel
Lafayette,Georgetown
South Dakota,UNI
Eastern Ky.,Eastern Ill.
UT Martin,Southeast Mo. St.
Delaware,Maine
Towson,Elon
Kennesaw St.,Montana St.
Missouri St.,Southern Ill.
New Hampshire,William & Mary
Austin Peay,Tennessee Tech
VMI,ETSU
Samford,Mercer
Alabama A&M,Alcorn
North Dakota St.,South Dakota St.
0,Tennessee St.
Alabama St.,Jackson St.
Grambling,Ark.-Pine Bluff
Duquesne,Liberty
Morgan St.,Bethune-Cookman
Butler,Stetson
Howard,Florida A&M
Weber St.,Eastern Wash.
UC Davis,Idaho St.
Houston Baptist,Nicholls St.
Prairie View,Southern U.
Delaware St.,Savannah St.
Drake,San Diego
Abilene Christian,Northwestern St.
Northern Ariz.,Montana
Central Ark.,Lamar University
Southeastern La.,McNeese
North Dakota,Southern Utah
Northern Colo.,Sacramento St.
Portland St.,Cal Poly
Brown,Dartmouth
Davidson,San Diego
Marist,Morehead St.
Monmouth,Gardner-Webb
Rhode Island,Villanova
Harvard,Penn
Robert Morris,Bryant
Duquesne,Central Conn. St.
Saint Francis (PA),Sacred Heart
Bucknell,Georgetown
Lafayette,Colgate
Lehigh,Holy Cross
Eastern Ky.,Austin Peay
Indiana St.,Western Ill.
Princeton,Yale
Stony Brook,Wagner
Jacksonville,Stetson
Howard,Norfolk St.
N.C. A&T,Savannah St.
Butler,Valparaiso
Campbell,Drake
South Carolina St.,Hampton
Cornell,Columbia
VMI,Wofford
Murray St.,Tennessee Tech
William & Mary,Towson
New Hampshire,Elon
North Dakota,Eastern Wash.
Southern Ill.,Youngstown St.
Furman,The Citadel
Western Caro.,Mercer
N.C. Central,Bethune-Cookman
Delaware St.,Morgan St.
Alabama A&M,Jackson St.
Prairie View,Ark.-Pine Bluff
Alabama St.,Grambling
Houston Baptist,Lamar University
Montana,Northern Colo.
South Dakota St.,Illinois St.
UT Martin,Jacksonville St.
Missouri St.,UNI
Tennessee St.,Southeast Mo. St.
Alcorn,Mississippi Val.
Abilene Christian,Sam Houston St.
Samford,ETSU
North Dakota St.,South Dakota
Kennesaw St.,Charleston So.
James Madison,Richmond
Liberty,Presbyterian
Delaware,Albany (NY)
0,Maine
SFA,Nicholls St.
Portland St.,Weber St.
Texas Southern,Southern U.
McNeese,Northwestern St.
Incarnate Word,Central Ark.
UC Davis,Southern Utah
Northern Ariz.,Montana St.
Cal Poly,Sacramento St.
Dartmouth,Brown
San Diego,Davidson
Morehead St.,Marist
Gardner-Webb,Monmouth
Villanova,Rhode Island
Penn,Harvard
Bryant,Robert Morris
Central Conn. St.,Duquesne
Sacred Heart,Saint Francis (PA)
Georgetown,Bucknell
Colgate,Lafayette
Holy Cross,Lehigh
Austin Peay,Eastern Ky.
Western Ill.,Indiana St.
Yale,Princeton
Wagner,Stony Brook
Stetson,Jacksonville
Norfolk St.,Howard
Savannah St.,N.C. A&T
Valparaiso,Butler
Drake,Campbell
Hampton,South Carolina St.
Columbia,Cornell
Wofford,VMI
Tennessee Tech,Murray St.
Towson,William & Mary
Elon,New Hampshire
Eastern Wash.,North Dakota
Youngstown St.,Southern Ill.
The Citadel,Furman
Mercer,Western Caro.
Bethune-Cookman,N.C. Central
Morgan St.,Delaware St.
Jackson St.,Alabama A&M
Ark.-Pine Bluff,Prairie View
Grambling,Alabama St.
Lamar University,Houston Baptist
Northern Colo.,Montana
Illinois St.,South Dakota St.
Jacksonville St.,UT Martin
UNI,Missouri St.
Southeast Mo. St.,Tennessee St.
Mississippi Val.,Alcorn
Sam Houston St.,Abilene Christian
ETSU,Samford
South Dakota,North Dakota St.
Charleston So.,Kennesaw St.
Richmond,James Madison
Presbyterian,Liberty
Albany (NY),Delaware
Maine,0
Nicholls St.,SFA
Weber St.,Portland St.
Southern U.,Texas Southern
Northwestern St.,McNeese
Central Ark.,Incarnate Word
Southern Utah,UC Davis
Montana St.,Northern Ariz.
Sacramento St.,Cal Poly
Jacksonville St.,Tennessee St.
Incarnate Word,Prairie View
Southeastern La.,Nicholls St.
Alabama,Mercer
Clemson,The Citadel
Florida St.,Delaware St.
Charleston So.,Liberty
Elon,James Madison
Maine,Stony Brook
Bryant,Duquesne
Central Conn. St.,Robert Morris
Sacred Heart,Wagner
Youngstown St.,Missouri St.
Fordham,Bucknell
Lehigh,Lafayette
Yale,Harvard
Illinois St.,North Dakota St.
Villanova,Delaware
Columbia,Brown
Eastern Ky.,Saint Francis (PA)
Georgetown,Colgate
Albany (NY),New Hampshire
Presbyterian,Gardner-Webb
Hampton,Howard
Morgan St.,Norfolk St.
N.C. A&T,N.C. Central
Savannah St.,South Carolina St.
Morehead St.,Davidson
Penn,Cornell
Dartmouth,Princeton
Northern Colo.,Cal Poly
Kennesaw St.,Monmouth
Montana St.,Montana
Towson,Rhode Island
Chattanooga,ETSU
Southeast Mo. St.,Murray St.
Alabama A&M,0
Mississippi Val.,Alabama St.
Valparaiso,Dayton
Drake,Jacksonville
Bethune-Cookman,Florida A&M
Sam Houston St.,Houston Baptist
Western Ill.,Southern Ill.
Tennessee Tech,UT Martin
South Dakota,South Dakota St.
Richmond,William & Mary
North Carolina,Western Caro.
Jackson St.,Alcorn
Ark.-Pine Bluff,Texas Southern
Samford,Furman
0,Wofford
Weber St.,Idaho St.
Northwestern St.,SFA
Central Ark.,Abilene Christian
Southern Utah,Northern Ariz.
Sacramento St.,UC Davis
UNI,Indiana St.
San Diego,Marist
Austin Peay,Eastern Ill.
Eastern Wash.,Portland St.
Lamar University,McNeese
Tennessee St.,Jacksonville St.
Prairie View,Incarnate Word
Nicholls St.,Southeastern La.
Mercer,Alabama
The Citadel,Clemson
Delaware St.,Florida St.
Liberty,Charleston So.
James Madison,Elon
Stony Brook,Maine
Duquesne,Bryant
Robert Morris,Central Conn. St.
Wagner,Sacred Heart
Missouri St.,Youngstown St.
Bucknell,Fordham
Lafayette,Lehigh
Harvard,Yale
North Dakota St.,Illinois St.
Delaware,Villanova
Brown,Columbia
Saint Francis (PA),Eastern Ky.
Colgate,Georgetown
New Hampshire,Albany (NY)
Gardner-Webb,Presbyterian
Howard,Hampton
Norfolk St.,Morgan St.
N.C. Central,N.C. A&T
South Carolina St.,Savannah St.
Davidson,Morehead St.
Cornell,Penn
Princeton,Dartmouth
Cal Poly,Northern Colo.
Monmouth,Kennesaw St.
Montana,Montana St.
Rhode Island,Towson
ETSU,Chattanooga
Murray St.,Southeast Mo. St.
0,Alabama A&M
Alabama St.,Mississippi Val.
Dayton,Valparaiso
Jacksonville,Drake
Florida A&M,Bethune-Cookman
Houston Baptist,Sam Houston St.
Southern Ill.,Western Ill.
UT Martin,Tennessee Tech
South Dakota St.,South Dakota
William & Mary,Richmond
Western Caro.,North Carolina
Alcorn,Jackson St.
Texas Southern,Ark.-Pine Bluff
Furman,Samford
Wofford,0
Idaho St.,Weber St.
SFA,Northwestern St.
Abilene Christian,Central Ark.
Northern Ariz.,Southern Utah
UC Davis,Sacramento St.
Indiana St.,UNI
Marist,San Diego
Eastern Ill.,Austin Peay
Portland St.,Eastern Wash.
McNeese,Lamar University
Alabama St.,0
Elon,Furman
New Hampshire,Central Conn. St.
Kennesaw St.,Samford
Stony Brook,Lehigh
Weber St.,Western Ill.
Nicholls St.,South Dakota
UNI,Monmouth
Grambling,Southern U.
Texas Southern,Prairie View
Northern Ariz.,San Diego
0,Alabama St.
Furman,Elon
Central Conn. St.,New Hampshire
Samford,Kennesaw St.
Lehigh,Stony Brook
Western Ill.,Weber St.
South Dakota,Nicholls St.
Monmouth,UNI
Southern U.,Grambling
Prairie View,Texas Southern
San Diego,Northern Ariz.
Wofford,Furman
James Madison,Stony Brook
Jacksonville St.,Kennesaw St.
South Dakota St.,UNI
Sam Houston St.,South Dakota
Central Ark.,New Hampshire
North Dakota St.,San Diego
Grambling,Alcorn
Southern Utah,Weber St.
Furman,Wofford
Stony Brook,James Madison
Kennesaw St.,Jacksonville St.
UNI,South Dakota St.
South Dakota,Sam Houston St.
New Hampshire,Central Ark.
San Diego,North Dakota St.
Alcorn,Grambling
Weber St.,Southern Utah
James Madison,Weber St.
North Dakota St.,Wofford
South Dakota St.,New Hampshire
Sam Houston St.,Kennesaw St.
Weber St.,James Madison
Wofford,North Dakota St.
New Hampshire,South Dakota St.
Kennesaw St.,Sam Houston St.
North Dakota St.,Sam Houston St.
N.C. A&T,Grambling
James Madison,South Dakota St.
James Madison,North Dakota St.
Sam Houston St.,North Dakota St.
Grambling,N.C. A&T
South Dakota St.,James Madison
North Dakota St.,James Madison
